destination_nom,destination_code_m49,niveau,annee,sexe,personnes_nees_en_haiti,base_estimation,couverture_source,source_id,licence,attribution,millesime,date_extraction
Australia/New Zealand,1836,ensemble,2024,hommes,68,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Australia/New Zealand,1836,ensemble,1990,femmes,43,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Australia/New Zealand,1836,ensemble,1995,femmes,46,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Australia/New Zealand,1836,ensemble,2000,femmes,52,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Australia/New Zealand,1836,ensemble,2005,femmes,52,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Australia/New Zealand,1836,ensemble,2010,femmes,58,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Australia/New Zealand,1836,ensemble,2015,femmes,60,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Australia/New Zealand,1836,ensemble,2020,femmes,60,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Australia/New Zealand,1836,ensemble,2024,femmes,62,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,1990,tous,287491,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,1995,tous,425061,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,2000,tous,532314,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,2005,tous,620307,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,2010,tous,758115,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,2015,tous,872320,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,2020,tous,939331,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,2024,tous,1023872,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,1990,hommes,140618,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,1995,hommes,196094,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,2000,hommes,245388,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,2005,hommes,294486,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,2010,hommes,340340,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,2015,hommes,398532,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,2020,hommes,439909,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,2024,hommes,461695,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,1990,femmes,146873,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,1995,femmes,228967,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,2000,femmes,286926,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,2005,femmes,325821,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,2010,femmes,417775,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,2015,femmes,473788,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,2020,femmes,499422,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Europe and Northern America,1829,ensemble,2024,femmes,562177,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,1990,tous,287563,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,1995,tous,425140,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,2000,tous,532404,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,2005,tous,620401,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,2010,tous,758217,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,2015,tous,872440,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,2020,tous,939459,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,2024,tous,1024002,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,1990,hommes,140647,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,1995,hommes,196127,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,2000,hommes,245426,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,2005,hommes,294528,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,2010,hommes,340384,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,2015,hommes,398592,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,2020,hommes,439977,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,2024,hommes,461763,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,1990,femmes,146916,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,1995,femmes,229013,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,2000,femmes,286978,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,2005,femmes,325873,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,2010,femmes,417833,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,2015,femmes,473848,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,2020,femmes,499482,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
More developed regions,901,ensemble,2024,femmes,562239,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Less developed regions,902,ensemble,1990,tous,233818,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Less developed regions,902,ensemble,1995,tous,260947,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Less developed regions,902,ensemble,2000,tous,288736,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Less developed regions,902,ensemble,2005,tous,337853,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Less developed regions,902,ensemble,2010,tous,398794,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Less developed regions,902,ensemble,2015,tous,595530,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Less developed regions,902,ensemble,2020,tous,825240,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
