indicateur_id,atmart_geo_id,pcode_commune,commune,commune_ht,departement,valeur,unite,annee_reference,statut_valeur,niveau_qualite,source,version,signal_population
IND-POP-008,HTC-0812,HT0812,Abricots,Abriko,Grande'Anse,24036,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0321,HT0321,Acul du Nord,Akil dinò,Nord,29911,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0523,HT0523,Anse Rouge,Ans Rouj,Artibonite,24400,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0821,HT0821,Anse d'Hainault,Ansdeno,Grande'Anse,24890,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,ecart_fort
IND-POP-008,HTC-0151,HT0151,Anse à Galets,Ansa galè ,Ouest,35086,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,ecart_fort
IND-POP-008,HTC-0922,HT0922,Anse-à-Foleur,Ansafolè,Nord-Ouest,16242,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0234,HT0234,Anse-à-Pître,Ansapit,Sud-Est,21791,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,ecart_fort
IND-POP-008,HTC-1021,HT1021,Anse-à-Veau,Ansavo,Nippes,19076,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0731,HT0731,Aquin,Aken,Sud,63164,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0141,HT0141,Arcahaie,Akayè,Ouest,71001,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-1024,HT1024,Arnaud,Ano,Nippes,11732,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
