code_circonscription,circonscription,departement,arrondissement,parti,candidat,annee_t1,mois_t1,pv_inclus_t1,pv_attendus_t1,resultat_t1,voix_t1,valides_t1,blancs_t1,nuls_t1,annee_t2,mois_t2,pv_inclus_t2,pv_attendus_t2,resultat_t2,voix_t2,valides_t2,blancs_t2,nuls_t2,elu,annee_annule,mois_annule,pv_inclus_annule,pv_attendus_annule,voix_annule,valides_annule,blancs_annule,nuls_annule,notes_de_la_source,source,licence,source_id
98,TORBECK/CHANTAL,SUD,CAYES,ADRENA,PIERRE JEAN BRUNEL,2015,8,114,128,0,97,13757,42,1061,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
98,TORBECK/CHANTAL,SUD,CAYES,ENTREH,HECTOR PIERRE FAUSTIN,2015,8,114,128,0,92,13757,42,1061,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
98,TORBECK/CHANTAL,SUD,CAYES,PPRA,FRANCOIS JACQUES ALPHONSE,2015,8,114,128,0,84,13757,42,1061,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
98,TORBECK/CHANTAL,SUD,CAYES,NOUVELLE HAITI,PIERRE GEORDANY,2015,8,114,128,0,80,13757,42,1061,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
98,TORBECK/CHANTAL,SUD,CAYES,PPG18,LARIEUX JEAN ZACHARY,2015,8,114,128,0,41,13757,42,1061,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
99,CAMP-PERRIN/MANICHE,SUD,CAYES,VERITE,AUGUSTIN BERTIN,2015,8,78,96,1,2295,12091,35,1090,2016,11,71,86,1,6465,9660,58,748,1,2015,10,94,96,8308,14967,145,1216,Appears that #2 candidate was   disqualified by the CEP after the annulled second round held on 10/25/15 and was replaced by the #3 candidate in the new second runoff held in 2016. ; Second round election held on 10/25/15 was annulled and a new election held.,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
99,CAMP-PERRIN/MANICHE,SUD,CAYES,P.H.T.K,PIERRE OGLINE,2015,8,78,96,1,2173,12091,35,1090,,,,,,,,,,0,2015,10,94,96,6659,14967,145,1216,Appears that #2 candidate was   disqualified by the CEP after the annulled second round held on 10/25/15 and was replaced by the #3 candidate in the new second runoff held in 2016.,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
99,CAMP-PERRIN/MANICHE,SUD,CAYES,BOUCLIER,LOVINCE JEAN WILFRID,2015,8,78,96,0,2044,12091,35,1090,2016,11,71,86,1,3195,9660,58,748,0,,,,,,,,,Appears that #2 candidate was   disqualified by the CEP after the annulled second round held on 10/25/15 and was replaced by the #3 candidate in the new second runoff held in 2016. ; Second round election held on 10/25/15 was annulled and a new election held. Appears that this candidate was in race after coming in third in first round. The original second place candidate appeared in the 10/25/15 runoff that was annulled.,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
99,CAMP-PERRIN/MANICHE,SUD,CAYES,FANMI LAVALAS,CALVAIRE KENOLD,2015,8,78,96,0,1853,12091,35,1090,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
99,CAMP-PERRIN/MANICHE,SUD,CAYES,PRHA,CONSTANT LENONCE,2015,8,78,96,0,1144,12091,35,1090,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
99,CAMP-PERRIN/MANICHE,SUD,CAYES,VEYE YO,GUSTAVE JEAN DUNES,2015,8,78,96,0,801,12091,35,1090,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
99,CAMP-PERRIN/MANICHE,SUD,CAYES,PPG18,THOMAS ROBERT,2015,8,78,96,0,610,12091,35,1090,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
99,CAMP-PERRIN/MANICHE,SUD,CAYES,UNCRH,LOUIZAIRE JEAN ALEXIS,2015,8,78,96,0,509,12091,35,1090,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
99,CAMP-PERRIN/MANICHE,SUD,CAYES,ENTREH,CHERY NOBERT,2015,8,78,96,0,263,12091,35,1090,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
99,CAMP-PERRIN/MANICHE,SUD,CAYES,ADEBHA,DESRUISSEAUX PIERRE CLAUDE,2015,8,78,96,0,261,12091,35,1090,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
99,CAMP-PERRIN/MANICHE,SUD,CAYES,PLATFÒM PITIT DESSALINES,MESIDOR EDDY,2015,8,78,96,0,103,12091,35,1090,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
99,CAMP-PERRIN/MANICHE,SUD,CAYES,FUSION,DELIMON PIERRE DONALD,2015,8,78,96,0,35,12091,35,1090,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
100,PORT-SALUT,SUD,PORT-SALUT,P.H.T.K,SAINTIL MAXIME,2015,8,36,44,1,1627,6509,23,249,2015,10,43,44,0,4298,9051,30,137,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
100,PORT-SALUT,SUD,PORT-SALUT,FANMI LAVALAS,SINAL BERTRAND,2015,8,36,44,1,1579,6509,23,249,2015,10,43,44,0,4753,9051,30,137,1,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
100,PORT-SALUT,SUD,PORT-SALUT,KID,PIERRE LOUIS JOSEPH NELSON,2015,8,36,44,0,1410,6509,23,249,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
100,PORT-SALUT,SUD,PORT-SALUT,VERITE,NAZAIRE RENE,2015,8,36,44,0,1264,6509,23,249,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
100,PORT-SALUT,SUD,PORT-SALUT,ADRENA,MAURICE JOSEPH ENOC,2015,8,36,44,0,536,6509,23,249,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
100,PORT-SALUT,SUD,PORT-SALUT,KONSYANS PATRIYOTIK,GREGOIRE SAMUEL,2015,8,36,44,0,68,6509,23,249,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
100,PORT-SALUT,SUD,PORT-SALUT,FUSION,NANNUEL JEAN ALEX,2015,8,36,44,0,25,6509,23,249,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
101,SAINT JEAN DU SUD/ARNIQUET,SUD,PORT-SALUT,P.H.T.K,LAGUERRE JOSEPH BENOIT,2015,8,57,61,1,2647,8645,55,341,2015,10,59,61,0,5464,9925,262,452,1,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
101,SAINT JEAN DU SUD/ARNIQUET,SUD,PORT-SALUT,UNCRH,BOISROND JEAN ROLAND,2015,8,57,61,1,1690,8645,55,341,2015,10,59,61,0,4461,9925,262,452,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
101,SAINT JEAN DU SUD/ARNIQUET,SUD,PORT-SALUT,OPL,BERNARD JEAN CLAUDE,2015,8,57,61,0,1601,8645,55,341,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
101,SAINT JEAN DU SUD/ARNIQUET,SUD,PORT-SALUT,KID,PIERRE-LOUIS SERGE,2015,8,57,61,0,899,8645,55,341,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
101,SAINT JEAN DU SUD/ARNIQUET,SUD,PORT-SALUT,PLATFÒM PITIT DESSALINES,ASTREMON JOSEPH GEORGES,2015,8,57,61,0,792,8645,55,341,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
101,SAINT JEAN DU SUD/ARNIQUET,SUD,PORT-SALUT,FUSION,JEAN YVES JOSEPH,2015,8,57,61,0,232,8645,55,341,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
101,SAINT JEAN DU SUD/ARNIQUET,SUD,PORT-SALUT,PLATEFORME RAPWOCHE,POLICART HARRY,2015,8,57,61,0,199,8645,55,341,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
101,SAINT JEAN DU SUD/ARNIQUET,SUD,PORT-SALUT,PLATFÒM PEYIZAN,PLACIDE LOUIS DANIEL,2015,8,57,61,0,159,8645,55,341,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
101,SAINT JEAN DU SUD/ARNIQUET,SUD,PORT-SALUT,FANMI LAVALAS,ESPERANCE JEAN DUCE,2015,8,57,61,0,151,8645,55,341,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
101,SAINT JEAN DU SUD/ARNIQUET,SUD,PORT-SALUT,FUN,MUSCADAIN RONALD,2015,8,57,61,0,105,8645,55,341,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
101,SAINT JEAN DU SUD/ARNIQUET,SUD,PORT-SALUT,PPG18,JEAN CLAUDE MARIE VENISE,2015,8,57,61,0,92,8645,55,341,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
101,SAINT JEAN DU SUD/ARNIQUET,SUD,PORT-SALUT,ADEBHA,SOLAGE PIERRE MICHELET,2015,8,57,61,0,44,8645,55,341,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
101,SAINT JEAN DU SUD/ARNIQUET,SUD,PORT-SALUT,RESPE,MARION MAXIME,2015,8,57,61,0,34,8645,55,341,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
102,AQUIN,SUD,AQUIN,OPL,BOSSE JEAN-ROBERT,2015,8,95,115,1,2282,11653,67,453,2015,10,100,115,0,6329,12220,56,286,1,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
102,AQUIN,SUD,AQUIN,VERITE,ANDRE ANTOINE,2015,8,95,115,1,2118,11653,67,453,2015,10,100,115,0,5891,12220,56,286,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
102,AQUIN,SUD,AQUIN,BOUCLIER,EDOUARD JEAN ROBERT,2015,8,95,115,0,1399,11653,67,453,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
102,AQUIN,SUD,AQUIN,P.H.T.K,MATHURIN JEAN GARRY,2015,8,95,115,0,1324,11653,67,453,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
102,AQUIN,SUD,AQUIN,KID,POMPE MAURIL,2015,8,95,115,0,1038,11653,67,453,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
102,AQUIN,SUD,AQUIN,KONTRAPEPLA,COMEAU MARIE-DANIELLE,2015,8,95,115,0,1019,11653,67,453,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
102,AQUIN,SUD,AQUIN,LAPEH,FEVRY ONEL,2015,8,95,115,0,664,11653,67,453,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
102,AQUIN,SUD,AQUIN,UNCRH,LAUDE FRITZ GERALD,2015,8,95,115,0,621,11653,67,453,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
102,AQUIN,SUD,AQUIN,RESPE,NORADIN WADLIN,2015,8,95,115,0,609,11653,67,453,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
102,AQUIN,SUD,AQUIN,PPG18,BOSSE DANISE,2015,8,95,115,0,186,11653,67,453,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
102,AQUIN,SUD,AQUIN,FANMI LAVALAS,CASTOR JEAN EDNY,2015,8,95,115,0,143,11653,67,453,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
102,AQUIN,SUD,AQUIN,PLATFÒM PITIT DESSALINES,JEAN-LOUIS ENOCK,2015,8,95,115,0,120,11653,67,453,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
102,AQUIN,SUD,AQUIN,RENMEN AYITI,JOSEPH GUILLAUME,2015,8,95,115,0,101,11653,67,453,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
102,AQUIN,SUD,AQUIN,MOPOD,CHARLOTIN MARIO,2015,8,95,115,0,29,11653,67,453,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
103,CAVAILLON,SUD,AQUIN,LAPEH,OLIVIER WUINCHEL,2015,8,58,73,1,1971,7231,14,560,2015,10,72,73,0,4830,10087,23,339,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
103,CAVAILLON,SUD,AQUIN,VERITE,DELIA DELINOIS,2015,8,58,73,1,1695,7231,14,560,2015,10,72,73,0,5257,10087,23,339,1,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
103,CAVAILLON,SUD,AQUIN,P.H.T.K,MARTELLY SABINE RENAUDE,2015,8,58,73,0,1151,7231,14,560,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
103,CAVAILLON,SUD,AQUIN,PLATFÒM PEYIZAN,JOCELYN FANESE CIMA,2015,8,58,73,0,683,7231,14,560,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
103,CAVAILLON,SUD,AQUIN,FANMI LAVALAS,EDOUARD GUITO,2015,8,58,73,0,499,7231,14,560,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
103,CAVAILLON,SUD,AQUIN,OPL,LAFOND ERNST MICHEL-ANGE,2015,8,58,73,0,206,7231,14,560,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
103,CAVAILLON,SUD,AQUIN,PLATFÒM PITIT DESSALINES,LAROSILIERE JEAMS STUART,2015,8,58,73,0,178,7231,14,560,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
103,CAVAILLON,SUD,AQUIN,RENMEN AYITI,MATHURIN JEAN ONEST,2015,8,58,73,0,152,7231,14,560,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
103,CAVAILLON,SUD,AQUIN,KONSYANS PATRIYOTIK,ETIENNE MILFORT,2015,8,58,73,0,130,7231,14,560,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
103,CAVAILLON,SUD,AQUIN,AKAO,JEAN-JUSTE PATRICK,2015,8,58,73,0,123,7231,14,560,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
103,CAVAILLON,SUD,AQUIN,FUSION,RENOUS BERTONY,2015,8,58,73,0,122,7231,14,560,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
103,CAVAILLON,SUD,AQUIN,RANDEVOUS,JOSEPH DJYMPTZ,2015,8,58,73,0,108,7231,14,560,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
103,CAVAILLON,SUD,AQUIN,PPG18,JABOUIN GIRAUD,2015,8,58,73,0,85,7231,14,560,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
103,CAVAILLON,SUD,AQUIN,FUN,MACIUS RIGAL,2015,8,58,73,0,59,7231,14,560,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
103,CAVAILLON,SUD,AQUIN,MONHA,FLEURINE PRUDENT,2015,8,58,73,0,49,7231,14,560,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
103,CAVAILLON,SUD,AQUIN,PPFF,NEYA FRANKY,2015,8,58,73,0,20,7231,14,560,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
104,SAINT-LOUIS-DU-SUD,SUD,AQUIN,P.H.T.K,DORFEUILLE GANDHY,2015,8,71,90,1,3091,11475,78,848,2015,10,78,90,0,7309,13013,73,647,1,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
104,SAINT-LOUIS-DU-SUD,SUD,AQUIN,FUSION,MERVIUS FELIX-JEAN,2015,8,71,90,1,1439,11475,78,848,2015,10,78,90,0,5704,13013,73,647,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
104,SAINT-LOUIS-DU-SUD,SUD,AQUIN,BOUCLIER,DORFEUILLE CHRISTMA,2015,8,71,90,0,709,11475,78,848,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
104,SAINT-LOUIS-DU-SUD,SUD,AQUIN,FANMI LAVALAS,SANON JEANNOT,2015,8,71,90,0,709,11475,78,848,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
