vague,mode_de_collecte,variable,theme,indicateur,echelle_origine,unite,domaine,domaine_nom,estimation,ic95_bas,ic95_haut,erreur_type,n_repondants,n_upm_du_plan,effet_de_plan,passeport,source_id,source,licence,attribution,remerciement_exige,date_extraction
2023,,b21a,confiance,"Confiance dans le chef de l'exécutif (Président en 2016/17, Premier ministre en 2023 — référent différent, ne pas comparer les deux vagues)",echelle7,0-100,région d'enquête,Aire métropolitaine,7.9013,3.56,12.2426,2.215,189,707,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b21a,confiance,"Confiance dans le chef de l'exécutif (Président en 2016/17, Premier ministre en 2023 — référent différent, ne pas comparer les deux vagues)",echelle7,0-100,région d'enquête,Centre,14.0678,6.5693,21.5662,3.8258,92,707,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b21a,confiance,"Confiance dans le chef de l'exécutif (Président en 2016/17, Premier ministre en 2023 — référent différent, ne pas comparer les deux vagues)",echelle7,0-100,région d'enquête,Nord,20.5155,12.6031,28.4278,4.0369,133,707,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b21a,confiance,"Confiance dans le chef de l'exécutif (Président en 2016/17, Premier ministre en 2023 — référent différent, ne pas comparer les deux vagues)",echelle7,0-100,région d'enquête,Reste de l'Ouest,5.8889,1.3105,10.4673,2.3359,80,707,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b21a,confiance,"Confiance dans le chef de l'exécutif (Président en 2016/17, Premier ministre en 2023 — référent différent, ne pas comparer les deux vagues)",echelle7,0-100,région d'enquête,Sud,15.6426,8.2798,23.0054,3.7565,167,707,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b37,confiance,Confiance dans les médias,echelle7,0-100,milieu,Rural,44.1926,41.9861,46.399,1.1257,805,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b37,confiance,Confiance dans les médias,echelle7,0-100,milieu,Urbain,49.1233,46.932,51.3147,1.118,1227,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b37,confiance,Confiance dans les médias,echelle7,0-100,national,Haïti,46.5669,44.9017,48.232,0.8496,2032,88,1.19,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b37,confiance,Confiance dans les médias,echelle7,0-100,région d'enquête,Aire métropolitaine,50.1831,47.2339,53.1323,1.5047,693,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b37,confiance,Confiance dans les médias,echelle7,0-100,région d'enquête,Centre,44.3503,41.7038,46.9968,1.3503,411,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b37,confiance,Confiance dans les médias,echelle7,0-100,région d'enquête,Nord,39.249,36.0219,42.4761,1.6465,466,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b37,confiance,Confiance dans les médias,echelle7,0-100,région d'enquête,Reste de l'Ouest,56.0027,51.0274,60.9779,2.5384,182,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b37,confiance,Confiance dans les médias,echelle7,0-100,région d'enquête,Sud,45.5977,41.4184,49.7771,2.1323,280,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b37,confiance,Confiance dans les médias,echelle7,0-100,national,Haïti,47.2198,43.2457,51.1939,2.0276,775,775,1.0,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b37,confiance,Confiance dans les médias,echelle7,0-100,région d'enquête,Aire métropolitaine,45.248,37.0803,53.4157,4.1672,204,775,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b37,confiance,Confiance dans les médias,echelle7,0-100,région d'enquête,Centre,51.0296,41.7945,60.2646,4.7118,105,775,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b37,confiance,Confiance dans les médias,echelle7,0-100,région d'enquête,Nord,37.4324,28.375,46.4899,4.6211,146,775,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b37,confiance,Confiance dans les médias,echelle7,0-100,région d'enquête,Reste de l'Ouest,46.6578,35.579,57.7366,5.6524,88,775,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,b37,confiance,Confiance dans les médias,echelle7,0-100,région d'enquête,Sud,55.1681,46.8695,63.4667,4.234,185,775,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b21,confiance,Confiance dans les partis politiques,echelle7,0-100,milieu,Rural,24.408,21.5839,27.232,1.4409,796,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b21,confiance,Confiance dans les partis politiques,echelle7,0-100,milieu,Urbain,24.5678,22.6045,26.531,1.0017,1198,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b21,confiance,Confiance dans les partis politiques,echelle7,0-100,national,Haïti,24.4846,22.5533,26.4158,0.9853,1994,88,2.09,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b21,confiance,Confiance dans les partis politiques,echelle7,0-100,région d'enquête,Aire métropolitaine,23.0755,20.443,25.7079,1.3431,664,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,b21,confiance,Confiance dans les partis politiques,echelle7,0-100,région d'enquête,Centre,21.2333,18.1112,24.3553,1.5929,412,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
